step,P_esc
32,0.000000
64,0.000000
96,0.000000
128,0.000000
160,0.000000
192,0.000000
224,0.000000
256,0.000000
288,0.000000
320,0.000000
352,0.000000
384,0.000000
416,0.000000
448,0.000000
480,0.000000
512,0.000000
544,0.000000
576,0.000000
608,0.000000
640,0.000000
672,0.000000
704,0.000000
736,0.000000
768,0.000000
800,0.000000
832,0.000000
864,0.000000
896,0.000000
928,0.000000
960,0.000000
992,0.000000
1024,0.000000
1056,0.000000
1088,0.000000
1120,0.000000
1152,0.000000
1184,0.000000
1216,0.000000
1248,0.000000
1280,0.000000
1312,0.000000
1344,0.000000
1376,0.000000
1408,0.000000
1440,0.000000
1472,0.000000
1504,0.000000
1536,0.000000
1568,0.000000
1600,0.000000
1632,0.000000
1664,0.000000
1696,0.000000
1728,0.000000
1760,0.000500
1792,0.000500
1824,0.000500
1856,0.000500
1888,0.000500
1920,0.000500
1952,0.001000
1984,0.001000
2016,0.001000
2048,0.001000
2080,0.001500
2112,0.001500
2144,0.001500
2176,0.001500
2208,0.002500
2240,0.002500
2272,0.002500
2304,0.002500
2336,0.002500
2368,0.002500
2400,0.002500
2432,0.002500
2464,0.002500
2496,0.002500
2528,0.003000
2560,0.003000
2592,0.003500
2624,0.004500
2656,0.004500
2688,0.004500
2720,0.005000
2752,0.005500
2784,0.005500
2816,0.005500
2848,0.006000
2880,0.006000
2912,0.006000
2944,0.006000
2976,0.006000
3008,0.006500
3040,0.006500
3072,0.006500
3104,0.006500
3136,0.006500
3168,0.007000
3200,0.007000
3232,0.007000
3264,0.007000
3296,0.007000
3328,0.007000
3360,0.007000
3392,0.007000
3424,0.007000
3456,0.007000
3488,0.008000
3520,0.008500
3552,0.008500
3584,0.009000
3616,0.009000
3648,0.009000
3680,0.009000
3712,0.009000
3744,0.009000
3776,0.009000
3808,0.009000
3840,0.009000
3872,0.009000
3904,0.010000
3936,0.010000
3968,0.010000
4000,0.010000
4032,0.010000
4064,0.010500
4096,0.010500
4128,0.011000
4160,0.011000
4192,0.011000
4224,0.011500
4256,0.011500
4288,0.011500
4320,0.011500
4352,0.011500
4384,0.011500
4416,0.011500
4448,0.011500
4480,0.011500
4512,0.011500
4544,0.011500
4576,0.011500
4608,0.011500
4640,0.011500
4672,0.011500
4704,0.011500
4736,0.011500
4768,0.011500
4800,0.012000
4832,0.012500
4864,0.012500
4896,0.012500
4928,0.012500
4960,0.012500
4992,0.012500
5024,0.012500
5056,0.012500
5088,0.012500
5120,0.012500
5152,0.012500
5184,0.012500
5216,0.012500
5248,0.012500
5280,0.012500
5312,0.012500
5344,0.012500
5376,0.012500
5408,0.013500
5440,0.013500
5472,0.013500
5504,0.013500
5536,0.013500
5568,0.013500
5600,0.013500
5632,0.013500
5664,0.014000
5696,0.014500
5728,0.014500
5760,0.014500
5792,0.014500
5824,0.014500
5856,0.014500
5888,0.014500
5920,0.015000
5952,0.015000
5984,0.015500
6016,0.015500
6048,0.015500
6080,0.015500
6112,0.015500
6144,0.015500
6176,0.015500
6208,0.015500
6240,0.015500
6272,0.015500
6304,0.015500
6336,0.015500
6368,0.015500
6400,0.015500
6432,0.015500
6464,0.015500
6496,0.015500
6528,0.015500
6560,0.015500
6592,0.015500
6624,0.016000
6656,0.016000
6688,0.016000
6720,0.016000
6752,0.016000
6784,0.016000
